ICAO,Altitude,PosX,PosY
828280,24425,-2.28223,175.39375
798976,24400,99.81102,-103.71368
7E8380,24400,266.24702,-90.35706
788981,24775,-2.29111,-172.24744
838B82,26800,180.76569,88.94257
82828B,24800,180.74117,-90.35431
7F808F,26000,2.29385,4.73692
808781,24000,87.68505,-89.61273
7B8180,22400,179.2294,-88.23944
74837C,25200,-87.80562,-105.82581
7A897E,24825,183.75293,94.60876
828684,28000,266.26707,-89.65118
89807F,24400,0.76592,175.35098
807F7B,27200,180.81152,91.75507
808A80,24400,-0.81336,175.32707
80827F,22800,90.74139,-98.77808
77807E,22000,6.82568,-1.61807
8C807F,24400,87.77097,-87.5061
839583,24400,0.75288,-178.47988
7F8681,25200,180.76564,-83.28186
908485,24400,179.25916,-88.24219
71817E,22000,86.16499,-29.41589
888080,24800,90.76451,-88.93707
80808D,26400,177.72363,-87.54456
827B81,24400,90.71239,-99.48395
778F72,24000,269.17486,81.91132
898C7E,27600,186.89127,95.97656
8C7E7F,26000,92.30322,90.38727
7E7F8F,25600,-86.2002,33.16406
868482,24800,-89.23431,-91.01074
788581,24000,87.71228,-93.815
8D8181,24000,269.28831,-86.13007
81817C,26800,-2.21952,-1.53363
868B85,24425,2.28558,4.60071
798A79,24400,-0.85507,169.10758
797F7F,21600,90.73531,-87.54181
7E807B,24025,179.22858,-89.65668
807D80,26400,176.19543,-86.12457
8F8183,25225,-86.18234,151.28906
8C8580,24375,267.79822,95.97382
85807F,24400,-2.29689,-4.66109
7E887F,24000,92.23749,90.34607
7F8180,24375,90.75373,-90.35431
797D82,26025,84.63011,-19.47986
81878C,25600,90.73599,94.55658
858487,25600,-87.73831,90.35706
837B8C,25600,96.84668,92.48016
7E8580,24800,-0.70592,172.28401
7F877D,22775,90.74675,-83.33679
7A817D,25575,-89.24655,-87.57202
7C8479,21175,182.27582,95.95459
78837F,26375,90.77618,-94.61426
70817B,25175,0.7183,-7.91016
838282,24000,-89.20433,84.75952
82827C,22400,-89.23417,81.93878
758580,22400,176.23535,83.3313
7D8076,22000,179.23553,-102.94189
7E8377,21575,266.22926,-87.59125
7A7881,21200,6.74835,178.45453
6C897F,25175,173.19788,-83.34229
7F8383,26775,-3.75714,-178.44316
74877E,24000,96.81976,87.53082
788983,27200,0.83701,-1.49802
797686,24375,93.77441,-86.14929
76887E,24800,182.25536,-84.00146
7A8188,23625,6.77815,-162.98563
7C8F7E,28000,182.28854,-94.54834
7E7B91,26025,-83.17414,-126.49164
77877A,26750,261.74443,91.78528
828A7E,22800,-3.84123,-166.17091
7E8176,21550,-6.81427,-10.78332
7A8380,24375,2.29107,-1.55774
807F80,24800,-87.74121,88.94257
887E7E,24375,-8.34087,178.40894
857D7F,24400,90.75874,-90.35431
858280,25975,84.75333,-21.53389
808181,24375,93.76451,90.3598
7E8086,25600,-2.26456,-1.51951
838086,24400,183.75279,-88.97003
7D827F,24775,0.78943,1.56991
7D8186,26000,86.24117,-149.88373
857D82,23975,5.34787,-7.75256
7D817D,24375,267.7208,90.34607
7F8F7E,24375,84.6578,-155.48195
808081,24400,90.75387,90.34607
7F7789,23175,180.78329,94.55658
6D8574,24775,179.2646,-79.07959
7E818C,24000,179.29967,-83.30933
797C8D,23200,92.27632,-83.99597
828386,23600,186.79039,-81.93054
80817A,21600,-0.7062,178.4542
7D957D,28775,86.24684,-154.56299
758384,23575,93.763,84.72382
828183,24375,182.28511,89.65118
7E8181,24400,180.74702,-89.65118
85828C,24000,182.26442,98.07495
7C7C84,24775,89.2283,-90.35156
80877D,24375,176.19556,89.6759
7C847D,24375,180.76592,88.9563
7E847B,23600,90.77151,-83.32581
7E8980,25175,0.77766,-172.22272
838684,25175,179.2344,88.97278
838685,25175,182.29125,88.95905
7F8680,25175,95.32409,-92.4527
7D7F87,25200,90.77055,-84.71558
838A83,26800,92.29107,-89.65393
887F7E,24425,182.25302,-90.32684
7B8B7A,24000,182.20201,-101.59607
7A827C,21600,8.29156,-178.47849
7B8A80,24400,179.2526,-90.34882
8A8180,25600,-0.73508,178.44543
7D8E7C,24425,84.6947,16.10431
7D7F73,23200,182.26742,-94.52911
78877C,23200,267.70297,-89.59625
8E8281,26000,87.72695,-89.58801
6D8576,24000,-83.23992,-162.91406
7E8278,23625,2.2853,1.5576
888A85,24400,264.65846,-91.04645
72817E,21200,98.21187,-95.99304
77947E,24400,177.72981,90.3598
7C8E80,25625,267.75302,88.94257
888281,26025,89.24036,89.6759
7D927F,25225,-89.19388,-86.11084
80847D,23200,96.80785,-91.76056
76837D,24800,89.1689,81.21094
7D7C82,27600,264.67591,98.09967
76887A,23600,174.66504,88.24768
7A847A,21600,90.7354,76.99219
71807D,20800,90.70605,90.34332
7D8277,24800,0.76564,172.26004
808080,27200,182.2999,-86.83319
898885,24825,-89.21601,-90.34607
888584,28800,95.36421,-88.24493
858481,25225,-0.75288,1.51933
7B8286,25600,2.26728,7.75251
7B7E85,25975,183.80462,88.24219
7C8481,25175,179.24689,86.12457
7C7F83,24800,92.30299,-88.91785
7D897D,24400,-87.75279,-91.73035
7D817F,24400,267.6972,86.1438
807D88,26000,-87.7147,88.24219
808686,25975,2.29111,-175.33843
7E837E,25600,0.79999,1.57952
88848A,25175,180.75391,92.46918
848A7E,24375,180.80149,-87.52533
7A8482,24400,182.26132,-86.83319
7C8186,25600,3.80457,-178.43004
867E82,24800,89.26997,88.94806
808578,23575,-0.75888,175.33393
7A8A7C,26000,-83.20015,165.05951
7C8086,26400,179.25298,92.4884
838082,26775,87.72085,-96.66321
7D8183,25975,267.73535,-88.94806
807C88,24800,267.71205,-93.86719
878288,24375,-3.81645,7.71652
7D7F7D,25575,86.23108,45.88165
798480,25225,92.22972,91.09039
758F7F,26825,173.25902,100.92041
7F848B,24800,93.841,98.81927
8F8687,24425,89.31747,-80.50781
868791,28400,83.2825,165.06088
76897A,24400,90.82338,89.00299
7D9087,23200,-87.81004,-94.57031
6F8779,23600,-0.84888,10.77124
848886,27175,182.27296,-88.31085
7E9680,28400,-87.68797,-88.90411
848792,28375,185.38386,-87.50336
878580,24025,-86.27614,29.664
7E917E,26400,0.73618,-166.22229
89847B,21600,-8.29395,-23.17296
8D8787,27975,180.78971,92.50488
87877C,22800,-5.28829,-13.76473
8C8182,23225,180.78976,-86.11633
858680,23975,192.84386,-98.0722
75857A,26000,3.82933,4.65401
817E7F,22400,90.72945,-90.35431
808581,25175,2.24707,7.63298
7F857E,24000,176.18852,-97.36908
7F828A,25600,-86.2354,-147.3056
818582,24400,-0.75275,-4.61798
7F887C,24400,176.26479,93.16132
7C807E,25200,266.21321,-90.35431
818B7E,24775,267.73517,86.13556
7C867E,24800,90.74725,88.25592
7C837E,24400,-87.73531,-82.61444
7D8A7A,23975,89.2283,81.91681
7A877D,24375,-2.35666,178.43004
7F7E80,22775,180.74172,89.61548
7D827F,24400,0.74702,-178.46862
758A7E,25200,180.75293,90.35431
7E8382,24800,180.75293,-88.94531
7E7E7E,24800,182.24707,-91.05194
8C8080,26400,0.77779,-4.62411
888482,25225,180.74698,-91.05194
848288,27975,90.74777,91.05469
82907F,24400,266.25325,81.92505
74847B,22800,182.21365,-91.75507
77877E,23225,92.24707,-91.71661
807E81,27200,174.77744,-88.23395
82838B,27600,183.7646,-77.71179
798979,25200,-0.77037,169.12544
808279,23625,180.76592,-90.3598
908182,26400,90.78232,-88.19824
898885,25225,-89.22363,90.39276
7D847D,24000,-86.17154,136.25656
828183,26025,-0.7294,1.5075
7E8E7B,24425,84.68294,15.82196
7B827E,22400,186.77209,-94.57306
7B8D80,24825,87.74712,-86.80298
808280,24400,-0.72336,-175.36973
848884,27200,179.24623,100.91492
8D8180,26000,-89.21625,89.68964
7F8F7E,24825,176.21782,88.96454
8A8583,25200,-3.7867,1.54652
858389,27200,177.72671,-76.99493
838D84,24425,267.74748,86.14655
84827F,24425,267.71786,-92.46643
7E827B,24025,90.77188,-89.65668
7D9781,24775,-89.24027,96.72089
807D7F,26400,90.78957,-86.12457
8F8483,25225,3.8177,7.68079
8E8481,24375,176.26088,-75.60791
84817E,24400,0.7602,-172.33183
7A827F,22000,86.22359,150.5896
72817B,25200,92.21966,79.09882
7C877E,24800,89.21057,88.93982
7E8085,25175,-89.24632,89.62097
7C867C,24800,90.75298,-95.2652
7D8482,24800,182.28516,95.28442
7F8181,24775,182.28516,89.64569
7E897E,24375,-3.79294,-10.67416
80817F,23975,182.24684,-91.04919
7A8582,24800,266.24702,-90.35431
807F7F,24375,-5.26479,-178.4567
7C8280,24400,182.25874,-88.94806
857E83,24375,80.27037,-169.88281
7E7F7F,24400,2.24117,-178.48049
73867E,22825,183.77623,-93.13385
6E8181,21600,-0.79422,-1.56699
707381,23600,101.28232,90.39001
77937B,25200,86.27046,-146.59515
877D7F,26775,84.71199,157.24182
8C7C79,26775,-89.13315,-93.15033
7C798B,22425,-87.7765,-86.11908
818482,23175,-2.31175,4.59424
808C80,24400,90.74702,-89.64844
7A7D81,24800,90.74702,-90.35431
808781,24800,-89.24707,-89.64844
828181,24400,0.74702,-178.48063
7E8182,24775,2.27623,172.39085
807F81,24375,89.24022,-91.76331
877E7F,24775,96.77791,86.83044
82807D,22775,-0.75879,178.50437
7A8281,24800,87.74707,89.64294
7D8A81,24800,186.75874,-88.94257
7E857E,23975,183.79838,91.04919
808081,24000,182.27641,93.1778
808283,25200,89.26401,-89.62646
798480,24775,182.27938,87.54181
7C8180,25200,-2.26141,178.41797
7B7F79,22400,267.71773,90.34058
81887D,24375,90.78343,-84.74304
7F8081,24400,267.70302,-89.65393
7E7F81,23200,2.22354,-178.44483
847D80,24800,84.75288,18.07031
80897F,24800,182.24702,-91.05469
7F7D80,24375,90.75377,90.34882
848B85,24000,5.22284,-1.48581
85757D,20800,-84.71814,160.80469
718383,21600,258.74107,-85.39398
7D8483,27975,180.80116,85.39948
837A95,24000,176.1768,-79.14001
7E8C7F,28775,92.2354,-84.75128
827C73,23550,-81.67104,-168.87943
7F877F,24800,182.24725,-92.43073
7C8B7A,24375,2.27901,1.48505
7A857E,24375,0.71777,178.46825
7E807E,24000,-87.70889,-88.22021
7F7F86,24800,269.26415,94.58679
858283,24000,-89.25298,-89.65393
7A8879,24375,-87.70879,-93.14209
79817F,24800,2.26151,-172.35631
7C817D,24000,261.60719,-93.13385
7F8088,25200,-0.72945,7.71678
848383,25200,182.32682,-88.94806
807E7E,22800,92.24693,-95.97382
827F81,24400,0.73599,-1.56977
7E8C7B,24400,179.25316,88.24219
7D8080,24400,0.79553,175.4115
798679,24375,176.21773,86.83868
838581,24400,8.26465,178.48081
80827E,24775,177.74117,89.62097
7C827F,24000,90.74707,91.77979
7F8082,24400,89.24721,-90.32959
808A7E,25975,0.8074,1.53359
837E82,24800,-87.74707,90.35156
7F817E,24800,182.25293,88.94531
7A807F,23175,269.21648,86.84418
7F8680,24375,180.71191,-91.05743
7F8080,22775,90.70606,92.46918
848580,25975,180.76564,-90.37354
7C8682,24375,-3.77087,-178.46852
878584,24400,182.25288,-90.35431
81817E,23975,0.75349,1.53359
848282,24775,182.29111,90.34882
7F8D7F,25625,267.75302,96.71265
8C8886,24825,86.23155,-44.46716
888684,28800,261.72636,-86.83868
71817D,22000,0.71206,178.36934
808284,24800,-0.70578,13.93811
887F80,24825,-86.22354,-29.87366
7C8F7C,24000,90.69447,-101.59058
7C837D,22400,-83.23382,161.08539
76947D,24400,-89.25293,91.09314
7C817F,23200,180.74791,-95.95459
78867D,22800,84.68262,-162.34937
7E7D7E,25600,180.76578,88.93982
817D7F,24800,180.74707,90.34882
7F8481,24400,180.75288,-90.35431
807F7E,24800,90.75879,90.34882
818D7F,23975,179.24595,-81.21918
7F7D7D,24775,87.78625,-88.24219
7D8280,23975,176.18942,-89.64844
898686,23975,90.76569,-90.34882
7E807D,24375,6.76465,1.5433
7F7D87,26000,171.73544,-90.34882
7D857F,25600,-89.24623,88.23395
7F867D,24775,180.79558,-85.40497
7F8381,26000,-89.25218,-84.74304
7D7F81,24400,2.27055,-175.38192
7B837E,24375,84.71758,23.46748
7E8581,25175,-3.78698,-178.41802
848283,24800,182.26469,95.97107
7E817F,25175,174.71162,-91.04919
798482,24800,267.74121,-90.33234
7E8081,25200,86.17168,43.41522
7D7D85,25575,-86.20734,-137.64908
7A847F,26800,186.75883,88.22296
7D8382,25175,-89.2284,90.34607
80807F,24375,-89.25791,80.51056
80818A,25975,267.72681,-84.71008
868385,25175,89.29981,89.64844
7E7F80,25975,2.30322,1.5218
7C847E,24000,-89.27646,78.41217
848682,24000,84.68848,-18.35266
7F8284,25200,92.25293,-86.10535
808185,26400,267.75883,-88.94806
878282,24375,90.77752,97.38281
808C7F,25575,-86.21201,29.41315
7F8485,25975,269.22234,-91.75781
7F8B7E,24375,179.24627,95.99579
7E857F,24800,-86.20006,-147.53448
878A85,25175,182.24945,-94.56482
868482,24800,87.74139,-95.25421
798581,24800,90.74707,88.94257
7C8E7B,24400,-86.25487,-135.5191
7B847C,23600,-81.6131,-12.59896
7A8E7F,25225,87.75298,-84.69086
868B83,28000,264.76543,-85.43243
838290,28000,84.6997,-22.5872
7F807D,24800,0.74698,-178.45642
81887F,24800,174.72391,-88.94257
81818E,25600,177.76256,-79.09332
898584,25200,90.78361,89.69788
858488,27600,95.2646,-77.00317
7D8B81,25625,264.72987,-86.83044
818485,26800,267.73873,89.64569
86817F,24800,179.2405,87.59399
7C9476,22775,182.2792,-91.03271
777F7E,24400,84.65923,16.80359
708277,24800,180.74702,-90.35431
7C7A84,21975,90.75941,-87.52533
838484,24375,-89.24641,86.83319
7C827E,24775,-89.25228,84.72382
83817F,24375,267.7208,-91.05743
7B857F,24375,-6.84974,175.38707
7F817F,25575,95.28214,88.25043
7C8381,24800,180.75288,-90.35156
768483,24800,90.74117,-88.94531
7B7B7F,24375,182.29707,90.35156
7E7D82,24775,5.33,4.63699
7E837D,24375,90.75969,-90.35431
858382,25175,267.70893,91.04919
828388,25975,182.2791,-88.96729
7E8378,23175,-87.7208,-95.27893
798380,24375,89.27583,-86.84143
7D8186,24800,92.29111,96.69067
84828A,24800,-5.27042,-10.66009
7F8188,25600,176.25284,-84.73755
7C8481,24000,-0.78361,178.44221
7D877F,24375,176.22517,-87.53357
848182,25600,90.79976,-91.73309
71827B,24775,-2.29712,178.43004
827F83,24400,90.7646,-89.64844
7E8282,24775,-2.27924,-1.56991
8C7F81,24775,89.23431,-90.35431
7F8989,24400,-89.24036,-79.81293
7D8581,24400,90.75874,88.94531
887E7E,24775,261.61315,-91.06293
7B8280,24375,-89.22258,-88.24219
7A7F80,24400,90.74707,89.64569
76807F,24000,96.74702,-90.35156
7F8380,24800,176.21196,85.42969
7E7980,24400,182.24707,-91.05469
7C8186,25200,-87.75883,-91.05743
7E8386,24800,264.6997,97.36633
7C8081,24400,180.75288,-90.34882
7B8082,24775,92.23744,-92.45819
7B7A7F,24400,182.24117,-91.06567
7B7982,21600,92.24926,93.15308
808084,24800,-0.74712,-4.59415
7E8080,24775,0.75368,-1.58246
1827C8,39200,12.06131,-31.08129
81887F,24400,174.72949,-95.2597
7F827F,24000,266.20615,-94.56482
7C827F,24800,-89.24017,-88.94806
777D7E,24375,90.8014,-89.62646
788282,26000,89.24712,92.4472
79837E,24400,90.77055,-91.03271
78807F,24375,-0.74176,172.23551
7E8281,24400,-2.29994,-178.44511
828182,24800,179.27637,88.96729
180818,45475,114.70184,39.39697
7E8287,25200,183.78088,88.94531
78837D,26000,-89.23417,91.75781
78817D,24375,170.08773,-91.03546
768B80,23625,-0.75874,1.544
82828C,26800,186.87935,88.23944
8E8282,24400,-2.22917,-178.43282
82827D,26800,5.34087,4.5941
83817F,23600,-0.7527,178.38557
868484,28400,-89.23436,-91.76056
7D837C,22000,-87.7587,-101.59332
858885,28000,267.71484,103.01056
7C8177,23200,0.7413,-1.57826
818090,28400,90.78953,-83.32031
809080,24400,180.75906,-98.06946
81818E,24800,92.32333,97.39655
81818C,26800,179.27006,102.30469
858580,24800,180.75916,84.74304
73817F,21200,267.73531,-100.19531
7B857E,24800,267.71484,96.02051
818F80,26425,96.82947,93.88092
808088,27225,-89.21768,-91.06018
7B9274,22800,2.24721,169.13736
7C847E,24000,-89.24022,-87.48962
7D8D7F,25225,267.75298,94.59503
7F8383,24800,87.78827,-79.05487
71847B,23200,269.14488,-88.94531
7E8585,23600,179.24121,91.05194
7D8384,25200,-2.25883,-172.36692
7B7F85,24400,-83.24126,165.05905
7E8176,24400,267.75325,90.38177
808B81,26025,263.19853,91.76605
818487,26825,90.76469,-92.46368
848E84,24425,269.2413,89.68414
84807F,24400,0.76001,4.5768
79897B,24000,179.16504,88.25043
7B857C,21600,180.7354,-102.30194
7F8074,24400,179.22972,-92.40051
7C9680,24375,-0.7716,-4.5393
7E7F7E,26400,90.77775,95.99304
828688,27200,174.75879,103.72192
868C88,24825,269.27682,91.07391
888180,25625,92.29721,-90.35706
77937B,24375,182.29111,94.61426
888081,25600,182.29726,-91.01624
7E8E7E,24400,-87.77438,89.66766
7A857F,23600,180.7244,-92.41699
7C7C85,26000,180.77193,89.62921
7F7E80,24800,3.75879,1.51942
807F81,24800,180.75293,89.64844
7E7B86,24375,-6.85552,7.76463
7C8883,23200,269.24609,-79.1098
837778,24775,89.34073,-93.15308
828183,24775,89.24022,-89.65118
7A8283,24400,-87.75293,90.35156
807B84,24775,90.77761,-90.35706
7E8284,24400,0.75293,178.46857
8B8182,24000,-89.24126,-91.75781
7B8382,23600,3.74702,4.58214
88818C,24000,174.77046,-89.64844
748C7D,23625,2.22958,1.53185
7D817A,24000,0.76592,-4.64845
808E80,26425,182.27055,-91.05743
838181,24400,-89.23412,87.57477
78817E,21600,-3.77055,-1.5075
808180,23600,90.75396,-88.93158
7E8981,24825,183.74707,96.01776
818581,24400,90.80013,-88.22845
8C8580,24400,176.32324,105.80383
858080,24800,92.29163,86.16302
73827E,22000,87.65526,86.13556
928C88,24775,-89.23394,91.07941
81857F,24000,182.24734,-97.33887
78877F,22825,92.26169,-90.34058
80818D,26000,6.84946,-1.4608
75827E,20800,180.74121,80.50507
808187,24800,3.81171,16.86932
898786,24825,90.78809,-90.30212
78827E,21600,182.24126,-100.18433
71817E,21600,86.12383,-46.58478
808076,23600,269.2345,88.98376
7B847F,24400,-2.28516,178.49156
7E8E80,25225,267.74712,95.30365
808183,24400,93.79417,-86.11084
81808F,29175,-0.71211,4.72175
7F857E,23175,176.18341,-88.22296
787F7F,25200,176.11806,-105.10895
80838E,25575,-0.78361,172.38084
8B847F,24400,89.25906,-90.34607
818D7F,24425,264.7061,90.37903
79817B,21200,84.74126,159.67804
7F8381,24375,179.26442,91.75781
75897C,25575,267.72076,89.65118
7E8186,25200,2.24121,-1.51947
75817F,24400,84.72949,17.37378
7C807B,22800,173.2294,86.12183
788181,24400,182.22954,-86.80023
7C8287,28000,264.74744,-93.1723
758583,23600,90.72949,-85.4187
768586,27975,176.28772,-92.4472
758285,22800,12.8918,7.93781
837E7F,21600,182.24363,-87.5473
7C8082,24000,90.72963,90.38452
7C8680,24375,-6.80165,-178.42976
7E7F8A,24800,90.78962,94.58954
7C8473,22775,95.32977,-90.401
827E84,25575,95.29349,-94.58405
6E7A80,25600,2.26501,172.33131
798282,22800,86.21196,27.54089
827F8B,27575,89.24041,-92.44446
7E8087,26000,179.25819,-79.09332
797D7E,24800,-2.29358,172.1525
8A7A81,24375,-86.17755,134.47266
7B7E80,24375,-87.70297,87.53632
78817B,22800,2.26123,-13.97186
738080,24800,98.24702,-89.64569
7D8380,24375,-87.71503,-94.56482
828180,24375,180.75973,88.94257
7C8581,24375,-5.28252,-178.41806
7A827E,24000,90.75879,-89.64844
7E8E7F,24775,89.16844,-91.7688
7F7D80,22375,-0.76474,1.51951
7E8881,23975,263.1823,90.34882
78867B,23975,-6.86143,-10.86818
808182,24775,-0.75396,1.55779
7F817D,23600,-2.26465,172.37893
7B847D,25600,177.7269,86.83868
818182,24400,0.75293,178.46862
7B8E7F,25225,269.2885,-91.04645
7F8182,26025,-0.75874,4.65411
7B827D,23200,6.86739,169.15702
798C80,24825,179.27097,90.3653
8B7E81,26000,87.77069,89.68689
868283,24400,-2.28516,1.54647
7F8E80,24425,182.20642,82.62543
7A817B,22800,269.25293,86.88263
80807B,24025,173.24716,-91.76605
8C7E81,26425,-86.18834,-29.41589
7E818C,28400,87.79399,88.94257
7D967F,24800,3.78845,172.39085
808286,24800,267.7294,-83.30383
868B85,24825,93.77051,90.38452
7B897F,24000,93.73908,89.66492
7A837F,23600,2.28516,-4.62401
898080,26000,176.25902,90.41473
7D827E,22400,182.25307,81.9278
7D7F79,22025,-3.78204,-175.42964
7D7C82,27200,87.74707,-81.2027
83847E,24000,-89.25266,-95.96008
7E7E81,26800,264.74174,92.47467
8C8385,24400,5.34233,1.55779
83857D,26000,90.84668,90.34882
7F8180,24400,-89.25293,90.35156
858081,24400,-89.24031,90.34882
580818,45525,18.25686,-58.80722
7F8880,25600,0.76578,-1.52156
808185,24800,87.72667,-85.44342
7E847F,24400,176.24135,-90.3241
7E8484,26000,-5.25293,-178.49245
7D807F,23175,-84.68792,22.94151
828781,24400,-2.3149,-4.661
7C847D,24375,266.22945,-91.05469
7A887E,24375,182.24345,84.72382
7E817F,23200,174.70601,-90.34882
808085,25200,3.80462,-178.47854
808A7D,25200,-89.2223,-88.94257
7B817D,24375,-0.76569,169.14399
7C817D,24800,90.74707,89.64294
7B827E,23600,-81.7354,-168.7936
7F8281,23600,87.71196,-92.43896
748777,24800,185.27655,89.66766
77847D,24775,3.84077,-172.27089
868688,24800,179.24632,-90.31036
78847A,22400,92.26733,81.23016
78867E,24775,90.73512,-99.50043
738576,23600,266.18861,-95.26245
79897B,22400,179.1986,91.08215
798281,24800,-3.85229,7.7035
818D79,23575,263.15626,-82.59796
79807B,25175,-87.68834,-88.92883
778D86,25200,269.22972,88.25043
7C8A7D,24800,182.22968,82.63367
7D8381,24000,264.68861,86.86615
7E8581,24000,87.7354,-87.53632
7D8383,27600,180.7592,85.44891
798E7E,24400,-86.26674,-137.61749
808279,21625,180.74135,-89.6402
718479,22400,-3.87617,-175.4115
798582,24825,-3.80544,-1.57896
7B8286,25600,87.72377,94.56207
848482,22800,-89.28784,-90.35431
75867C,23175,182.19596,81.22192
888387,25600,186.78236,-88.90411
83878A,26400,264.70571,-79.08508
808881,24800,0.748,-172.36796
828A83,26775,183.81148,-88.94531
837E8B,26775,90.77165,89.64844
7A8A7F,24775,90.76541,-88.26965
7F8180,24775,-89.22262,92.4527
8E7F82,24375,84.73512,161.79016
72847A,24800,182.24117,-89.64844
878D7F,23975,5.23461,-175.39952
7F7E7D,21175,93.78665,-88.94806
7D877D,24400,90.75874,-90.35431
808480,25175,2.30303,1.53345
7D837D,24775,-0.75973,-178.44221
80807F,24400,182.25879,88.94257
7F8380,24775,176.18341,91.04919
7E807C,24775,-87.73553,91.06567
897F7F,24375,-0.75978,172.23532
7F7E80,24350,93.80448,-91.76056
877E7E,24800,90.74707,91.05194
807F80,24400,180.7419,-90.35431
7E8480,24775,180.75969,88.94257
7F7B82,24800,180.75879,91.76056
788780,24375,-0.75334,-10.6721
898383,24400,90.75293,-89.64569
798383,24800,90.75288,88.94531
838186,24000,267.74117,89.64844
7F7A80,24375,84.66995,22.5872
7B817F,24800,0.72407,1.49703
80817E,24800,0.75288,-172.35505
817F81,24375,90.75373,-90.35156
808182,24000,182.25288,90.35156
7A8A82,24400,174.74702,-90.35431
827E7E,24375,267.70884,-90.35431
7F8B7E,24800,-89.25293,88.94531
7F8080,23200,-86.28227,-149.41498
839080,24800,174.66481,-94.58679
807E7F,24400,90.74707,89.64294
7E7D7E,24400,180.74702,-90.35156
867D86,24400,96.75288,-89.64844
7C8184,24800,0.75288,-7.63312
80827E,24775,267.70884,-91.05469
7F807F,24800,182.25293,88.94257
868A87,24375,90.76527,-86.1438
7F7E80,24800,-89.25298,-90.35431
8C8587,24400,-8.24707,169.32799
7F7D7F,21575,-89.25828,89.64844
7E8E7E,24400,-87.75298,-89.65118
7E7E7F,24375,267.7148,-90.35431
7A8B80,24400,-87.75298,-90.35431
807E7F,24375,90.75969,-91.06018
838982,24775,-2.30331,-172.38089
7F8A7E,24800,-87.74707,88.94257
7E7E80,24800,0.74117,-178.46866
7F807A,24000,182.25879,90.35156
7B8482,26000,0.75973,-178.44226
7D807D,23600,6.86138,-166.04059
79877C,24400,-0.7939,-1.50764
7E8281,24000,87.70884,-92.4527
7F8081,24800,-0.72368,-1.50759
7C847E,24375,-0.73553,-175.35823
7F8980,23175,0.74176,1.55769
837F80,25575,0.7717,4.62463
798180,22800,92.27324,87.5473
7E837E,24800,0.74795,-178.51509
868982,24800,-2.24936,175.38735
7C7E80,24400,2.29976,178.52834
7C877C,24775,182.28516,-97.38281
7B877E,24400,84.69424,-18.63501
7E897E,24400,-89.25275,89.67865
7F8B80,24775,-3.77497,-178.43009
878484,24400,-89.25874,83.32581
808180,24000,182.25883,-93.14758
7E8380,23575,92.22538,-95.28168
7E857F,24400,3.76291,4.64906
838981,24775,266.22935,86.13007
818380,23975,267.71773,-90.35431
808181,24400,0.7656,-1.56986
7D8080,24775,86.24689,29.64935
817F81,25175,90.7587,88.94531
80827F,24800,0.77179,-7.7768
7A7E7E,24400,-5.24707,1.53138
77827C,23950,-2.24945,-169.28885
777C85,22400,269.15895,-88.95355
887A83,23600,-83.19438,166.11145
7A837D,26400,-87.75275,-92.46368
897F89,24400,-86.15373,151.74774
7F897C,25225,-11.3524,172.11376
7A7F8D,26000,185.24689,-83.33954
7C7E7C,21975,182.29944,-85.42969
797F83,22000,-2.34109,178.53984
7B8280,24400,87.7532,79.82941
7E8280,21600,266.17657,-86.13831
718973,25575,-2.25541,172.42933
818484,26375,183.86425,86.86615
7C8882,26800,89.23535,-83.32306
77837C,24800,0.75298,-4.58186
7E8182,24000,92.30303,93.18329
7B8682,24375,5.32991,-1.52189
1807D8,29625,18.25797,-45.10352
7F8183,24400,92.2587,-85.43243
7E8181,23975,-2.30918,-7.74053
818186,24400,260.20024,-91.06293
798381,26000,-87.72945,90.34607
7A857C,24400,0.75883,1.54311
788681,26775,179.25209,-93.16406
7D8D86,25600,-86.22489,49.03473
867F84,23200,86.25483,-129.90921
7E857D,26800,179.25325,80.52155
748382,23200,183.75686,-89.67316
76887B,22400,84.65891,18.34387
7B807F,25600,84.72986,159.68079
888089,27950,89.24698,83.35602
848081,25600,171.72604,95.96558
7C837A,23575,182.26442,-79.83215
768982,24000,185.25263,91.02173
827B7D,21600,261.75851,81.21643
70777F,25175,3.8704,-4.6367
8A8186,25975,-3.757,-178.49028
81867A,22400,2.24112,-175.31005
7E7C89,22400,-89.29985,89.63745
7D8188,25600,92.27618,95.25421
768481,23200,182.24945,-86.84967
868282,25175,-5.28813,-10.76711
7B7D81,23200,170.2235,-87.53906
78897B,25200,6.7825,-172.39066
7D8B8B,25200,89.25814,-86.12183
8B7E82,25200,182.28232,85.46539
798282,22400,-87.7505,-92.41425
8A7C94,25200,261.75298,99.47845
7A7D7F,25575,5.38945,-1.48491
7C7F7A,23575,-83.17703,16.46576
718380,24375,-2.24363,-16.95399
8E8285,24375,264.74084,88.94806
828580,23175,-81.70258,167.29392
808381,24400,89.25307,-88.24768
7A8281,24375,-2.28544,1.55726
7F8281,23975,87.67891,90.35156
858180,25200,5.25888,1.50792
828381,24400,0.75879,-1.51914
818180,23200,180.74721,86.85242
848E83,24800,87.75902,-88.24219
7C8480,24400,90.7359,91.07941
827F87,26375,-89.21653,-88.95905
75837D,23600,-0.80566,-178.48058
808080,24400,2.26714,-172.33263
7D8180,22800,176.22363,-93.8562
7B897E,24800,174.7061,-95.27344
828C83,25200,176.23553,-93.86444
838482,24000,86.21777,-150.10895
